narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P02_129_362,P02,P02_129,00:12:44.905,00:12:44.40,00:12:47.00,38220,38350,empty drainer in bin,empty,20,drainer,110,"['drainer', 'bin']","[110, 36]"
P02_129_363,P02,P02_129,00:12:47.404,00:12:47.10,00:12:47.60,38355,38380,close bin,close,4,bin,36,['bin'],[36]
P02_129_364,P02,P02_129,00:12:48.903,00:12:48.82,00:12:49.62,38441,38481,put sink drainer in sink,put-in,5,drainer:sink,110,"['drainer:sink', 'sink']","[110, 63]"
P02_129_365,P02,P02_129,00:12:52.655,00:12:52.70,00:12:53.65,38635,38682,pick up cleaning sponge and cleaning liquid,pick-up,0,sponge:cleaning,9,"['sponge:cleaning', 'liquid:cleaning']","[9, 22]"
P02_129_366,P02,P02_129,00:12:55.157,00:12:54.78,00:12:55.39,38739,38769,open cleaning liquid bottle,open,3,bottle:liquid,15,['bottle:liquid'],[15]
P02_129_367,P02,P02_129,00:12:56.403,00:12:55.77,00:12:57.14,38788,38857,pour cleaning liquid into sink,pour,9,liquid:cleaning,22,"['liquid:cleaning', 'sink']","[22, 63]"
P02_129_368,P02,P02_129,00:12:57.406,00:12:57.06,00:12:57.69,38853,38884,clean sink using sponge,clean,2,sink,63,"['sink', 'sponge']","[63, 9]"
P02_129_369,P02,P02_129,00:12:57.652,00:12:57.26,00:12:58.71,38863,38935,put down cleaning liquid bottle,put-down,1,bottle:liquid,15,['bottle:liquid'],[15]
P02_129_37,P02,P02_129,00:01:32.654,00:01:31.84,00:01:33.44,4592,4672,pick up garlic presser,pick-up,0,presser:garlic,172,['presser:garlic'],[172]
P02_129_370,P02,P02_129,00:13:07.413,00:13:06.47,00:13:07.60,39323,39380,pick up dirt,pick-up,0,dirt,54,['dirt'],[54]
P02_129_371,P02,P02_129,00:13:08.163,00:13:08.09,00:13:08.90,39404,39445,open bin,open,3,bin,36,['bin'],[36]
P02_129_372,P02,P02_129,00:13:08.666,00:13:08.98,00:13:09.40,39449,39470,throw dirt,throw,13,dirt,54,['dirt'],[54]
P02_129_373,P02,P02_129,00:13:09.911,00:13:09.40,00:13:10.02,39470,39501,close bin,close,4,bin,36,['bin'],[36]
P02_129_374,P02,P02_129,00:13:11.166,00:13:10.12,00:13:14.66,39506,39733,clean sink,clean,2,sink,63,['sink'],[63]
P02_129_375,P02,P02_129,00:13:14.916,00:13:14.52,00:13:15.28,39726,39764,open tap,turn-on,6,tap,0,['tap'],[0]
P02_129_376,P02,P02_129,00:13:15.404,00:13:15.38,00:13:19.54,39769,39977,rinse sink,rinse,2,sink,63,['sink'],[63]
P02_129_377,P02,P02_129,00:13:19.906,00:13:19.60,00:13:20.15,39980,40007,close tap,turn-off,8,tap,0,['tap'],[0]
P02_129_378,P02,P02_129,00:13:20.155,00:13:20.25,00:13:22.04,40012,40102,empty sink,empty,20,sink,63,['sink'],[63]
P02_129_379,P02,P02_129,00:13:22.154,00:13:22.14,00:13:23.87,40107,40193,take off gloves,take-off,12,glove,60,['glove'],[60]
P02_129_38,P02,P02_129,00:01:33.655,00:01:33.27,00:01:33.85,4663,4692,open garlic presser,open,3,presser:garlic,172,['presser:garlic'],[172]
P02_129_380,P02,P02_129,00:13:24.406,00:13:24.44,00:13:25.19,40222,40259,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P02_129_381,P02,P02_129,00:13:25.406,00:13:25.34,00:13:36.43,40267,40821,stir sauce in pan,stir,10,sauce,47,"['sauce', 'pan']","[47, 5]"
P02_129_382,P02,P02_129,00:13:37.150,00:13:36.99,00:13:37.83,40849,40891,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P02_129_383,P02,P02_129,00:13:40.155,00:13:39.56,00:13:41.09,40978,41054,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_384,P02,P02_129,00:13:44.405,00:13:43.86,00:13:45.23,41193,41261,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_385,P02,P02_129,00:13:46.904,00:13:46.08,00:13:47.75,41304,41387,pick up chopping blades from cupboard,pick-up,0,blade:chopping,4,['blade:chopping'],[4]
P02_129_386,P02,P02_129,00:13:48.657,00:13:48.05,00:13:49.57,41402,41478,return chopping blades to cupboard,return,1,blade:chopping,4,['blade:chopping'],[4]
P02_129_387,P02,P02_129,00:13:50.406,00:13:50.15,00:13:50.83,41507,41541,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_129_388,P02,P02_129,00:13:55.157,00:13:54.72,00:13:55.68,41736,41784,pick up blender,pick-up,0,blender,82,['blender'],[82]
P02_129_389,P02,P02_129,00:13:58.655,00:13:58.12,00:13:59.38,41906,41969,put down blender,put-down,1,blender,82,['blender'],[82]
P02_129_39,P02,P02_129,00:01:34.405,00:01:33.94,00:01:34.83,4697,4741,put garlic in garlic presser,put-in,5,presser:garlic,172,['presser:garlic'],[172]
P02_129_390,P02,P02_129,00:13:59.652,00:13:59.53,00:14:00.23,41976,42011,unlock food processors cover,unlock,91,processor:food,147,['processor:food'],[147]
P02_129_391,P02,P02_129,00:14:03.403,00:14:03.53,00:14:04.57,42176,42228,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_392,P02,P02_129,00:14:04.905,00:14:04.90,00:14:06.24,42245,42312,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_393,P02,P02_129,00:14:08.152,00:14:07.30,00:14:08.55,42365,42427,pick up chopping blades from cupboard,pick-up,0,blade:chopping,4,['blade:chopping'],[4]
P02_129_394,P02,P02_129,00:14:10.909,00:14:09.33,00:14:12.48,42466,42624,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_129_395,P02,P02_129,00:14:13.163,00:14:12.81,00:14:14.49,42640,42724,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_129_396,P02,P02_129,00:14:17.904,00:14:14.70,00:14:19.30,42735,42965,remove chopping blade from cover,remove-from,12,blade:chopping,4,"['blade:chopping', 'cover']","[4, 89]"
P02_129_397,P02,P02_129,00:14:19.655,00:14:19.57,00:14:20.87,42978,43043,put down plastic cover,put-down,1,cover:plastic,89,['cover:plastic'],[89]
P02_129_398,P02,P02_129,00:14:21.403,00:14:20.23,00:14:22.00,43011,43100,put chopping blade in food processor,put,1,blade:chopping,4,"['blade:chopping', 'processor:food']","[4, 147]"
P02_129_399,P02,P02_129,00:14:23.158,00:14:21.97,00:14:23.60,43098,43180,remove chopping blade,remove,12,blade:chopping,4,['blade:chopping'],[4]
P02_129_4,P02,P02_129,00:00:08.155,00:00:08.07,00:00:09.01,403,450,open kettle,open,3,kettle,44,['kettle'],[44]
P02_129_40,P02,P02_129,00:01:34.901,00:01:34.84,00:01:35.52,4742,4776,close garlic presser,close,4,presser:garlic,172,['presser:garlic'],[172]
P02_129_400,P02,P02_129,00:14:23.652,00:14:23.70,00:14:25.30,43185,43265,turn chopping blade,turn,23,blade:chopping,4,['blade:chopping'],[4]
P02_129_401,P02,P02_129,00:14:25.655,00:14:25.38,00:14:26.31,43269,43315,put chopping blade in food processor,put,1,blade:chopping,4,"['blade:chopping', 'processor:food']","[4, 147]"
P02_129_402,P02,P02_129,00:14:30.156,00:14:29.74,00:14:32.00,43487,43600,remove aprons from ladder,remove-from,12,apron,199,"['apron', 'ladder']","[199, 230]"
P02_129_403,P02,P02_129,00:14:32.905,00:14:32.10,00:14:33.10,43605,43655,throw aprons on floor,throw-on,13,apron,199,"['apron', 'floor']","[199, 159]"
P02_129_404,P02,P02_129,00:14:34.653,00:14:34.11,00:14:36.08,43705,43804,open ladder,open,3,ladder,230,['ladder'],[230]
P02_129_405,P02,P02_129,00:14:36.410,00:14:34.92,00:14:37.68,43746,43884,step on ladder,step-on,67,ladder,230,['ladder'],[230]
P02_129_406,P02,P02_129,00:14:38.155,00:14:38.21,00:14:39.03,43910,43951,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_407,P02,P02_129,00:14:39.906,00:14:38.93,00:14:40.27,43946,44013,pick up biscuits,pick-up,0,biscuit,104,['biscuit'],[104]
P02_129_408,P02,P02_129,00:14:40.405,00:14:40.24,00:14:40.77,44012,44038,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_129_409,P02,P02_129,00:14:41.905,00:14:41.62,00:14:42.85,44081,44142,step off ladder,step-off,67,ladder,230,['ladder'],[230]
P02_129_41,P02,P02_129,00:01:37.156,00:01:35.62,00:01:38.75,4781,4937,press garlic,press,21,garlic,51,['garlic'],[51]
P02_129_410,P02,P02_129,00:14:43.908,00:14:42.39,00:14:44.45,44119,44222,close ladder,close,4,ladder,230,['ladder'],[230]
P02_129_411,P02,P02_129,00:14:49.154,00:14:47.90,00:14:49.30,44395,44465,put down biscuits,put-down,1,biscuit,104,['biscuit'],[104]
P02_129_412,P02,P02_129,00:14:50.154,00:14:48.86,00:14:50.31,44443,44515,move cover,move,11,cover,89,['cover'],[89]
P02_129_413,P02,P02_129,00:14:50.653,00:14:50.36,00:14:50.98,44518,44549,move plastic cover,move,11,cover:plastic,89,['cover:plastic'],[89]
P02_129_414,P02,P02_129,00:14:51.655,00:14:51.14,00:14:53.15,44557,44657,move blender,move,11,blender,82,['blender'],[82]
P02_129_415,P02,P02_129,00:14:51.902,00:14:51.05,00:14:55.40,44552,44770,move food processor,move,11,processor:food,147,['processor:food'],[147]
P02_129_416,P02,P02_129,00:14:56.156,00:14:55.50,00:14:56.50,44775,44825,pick up biscuits,pick-up,0,biscuit,104,['biscuit'],[104]
P02_129_417,P02,P02_129,00:14:57.403,00:14:57.07,00:15:06.45,44853,45322,open biscuits packaging,open,3,packaging:biscuit,26,['packaging:biscuit'],[26]
P02_129_419,P02,P02_129,00:15:09.404,00:15:08.83,00:15:09.59,45441,45479,pick biscuits from surface,pick-from,0,biscuit,104,"['biscuit', 'surface']","[104, 42]"
P02_129_42,P02,P02_129,00:01:38.657,00:01:38.28,00:01:39.06,4914,4953,pick up knife,pick-up,0,knife,4,['knife'],[4]
P02_129_420,P02,P02_129,00:15:09.655,00:15:09.76,00:15:10.23,45488,45511,put biscuits in food processor,put-in,5,biscuit,104,"['biscuit', 'processor:food']","[104, 147]"
P02_129_421,P02,P02_129,00:15:11.407,00:15:10.33,00:15:12.58,45516,45629,pick biscuits from floor,pick-from,0,biscuit,104,"['biscuit', 'floor']","[104, 159]"
P02_129_422,P02,P02_129,00:15:12.906,00:15:12.95,00:15:13.40,45647,45670,open compost bin,open,3,bin:compost,36,['bin:compost'],[36]
P02_129_423,P02,P02_129,00:15:13.655,00:15:13.50,00:15:13.93,45675,45696,throw biscuit piece,throw,13,piece:biscuit,104,['piece:biscuit'],[104]
P02_129_424,P02,P02_129,00:15:16.405,00:15:14.17,00:15:18.48,45708,45924,put biscuit in food processor,put-in,5,biscuit,104,"['biscuit', 'processor:food']","[104, 147]"
P02_129_425,P02,P02_129,00:15:17.406,00:15:15.61,00:15:18.66,45780,45933,put biscuits in food processor,put-in,5,biscuit,104,"['biscuit', 'processor:food']","[104, 147]"
P02_129_426,P02,P02_129,00:15:19.155,00:15:18.74,00:15:19.56,45937,45978,put down biscuits,put-down,1,biscuit,104,['biscuit'],[104]
P02_129_427,P02,P02_129,00:15:19.653,00:15:19.61,00:15:20.37,45980,46018,pick up food processor cover,pick-up,0,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_428,P02,P02_129,00:15:22.157,00:15:20.36,00:15:23.11,46018,46155,lock food processors cover,lock,86,processor:food,147,['processor:food'],[147]
P02_129_429,P02,P02_129,00:15:23.653,00:15:23.05,00:15:26.14,46152,46307,press button,press,21,button,92,['button'],[92]
P02_129_43,P02,P02_129,00:01:39.406,00:01:39.72,00:01:40.61,4986,5030,slide garlic from presser into pan using knife,slide-from,61,garlic,51,"['garlic', 'presser', 'pan', 'knife']","[51, 172, 5, 4]"
P02_129_430,P02,P02_129,00:15:28.153,00:15:26.08,00:15:29.41,46304,46470,lock food processor in place,lock-in,86,processor:food,147,['processor:food'],[147]
P02_129_431,P02,P02_129,00:15:34.404,00:15:32.08,00:15:37.44,46604,46872,check food processor cover,check,24,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_432,P02,P02_129,00:15:38.158,00:15:37.06,00:15:38.71,46853,46935,press button,press,21,button,92,['button'],[92]
P02_129_433,P02,P02_129,00:15:48.158,00:15:39.54,00:15:42.65,46977,47132,try to lock food processor cover,lock,86,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_434,P02,P02_129,00:15:49.901,00:15:43.51,00:15:46.72,47175,47336,check cover,check,24,cover,89,['cover'],[89]
P02_129_435,P02,P02_129,00:15:56.908,00:15:54.91,00:16:00.33,47745,48016,lock food processors cover,lock,86,processor:food,147,['processor:food'],[147]
P02_129_436,P02,P02_129,00:16:00.654,00:16:00.74,00:16:01.41,48037,48070,turn on food processor,turn-on,6,processor:food,147,['processor:food'],[147]
P02_129_437,P02,P02_129,00:16:02.654,00:16:02.06,00:16:03.65,48103,48182,turn off food processor,turn-off,8,processor:food,147,['processor:food'],[147]
P02_129_438,P02,P02_129,00:16:07.904,00:16:03.53,00:16:08.33,48176,48416,open food processor cover,open,3,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_439,P02,P02_129,00:16:08.903,00:16:08.39,00:16:09.71,48419,48485,put down cover,put-down,1,cover,89,['cover'],[89]
P02_129_44,P02,P02_129,00:01:41.155,00:01:40.71,00:01:42.95,5035,5147,open garlic presser,open,3,presser:garlic,172,['presser:garlic'],[172]
P02_129_440,P02,P02_129,00:16:10.154,00:16:09.81,00:16:10.76,48490,48538,pick up biscuits,pick-up,0,biscuit,104,['biscuit'],[104]
P02_129_441,P02,P02_129,00:16:11.651,00:16:10.82,00:16:11.99,48541,48599,open biscuit packaging,open,3,packaging:biscuit,26,['packaging:biscuit'],[26]
P02_129_442,P02,P02_129,00:16:12.654,00:16:12.03,00:16:14.35,48601,48717,pour biscuits in food processor,pour,9,biscuit,104,"['biscuit', 'processor:food']","[104, 147]"
P02_129_443,P02,P02_129,00:16:15.905,00:16:15.11,00:16:16.24,48755,48812,pick up biscuits from surface,pick-up,0,biscuit,104,"['biscuit', 'surface']","[104, 42]"
P02_129_444,P02,P02_129,00:16:16.154,00:16:16.27,00:16:16.75,48813,48837,put biscuits in food processor,put-in,5,biscuit,104,"['biscuit', 'processor:food']","[104, 147]"
P02_129_445,P02,P02_129,00:16:17.159,00:16:17.00,00:16:17.50,48850,48875,put down packaging,put-down,1,packaging,26,['packaging'],[26]
P02_129_446,P02,P02_129,00:16:20.658,00:16:20.34,00:16:21.39,49017,49069,adjust heat on hob,adjust-on,17,heat,65,"['heat', 'hob']","[65, 24]"
P02_129_447,P02,P02_129,00:16:21.156,00:16:21.44,00:16:21.94,49072,49097,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P02_129_448,P02,P02_129,00:16:22.154,00:16:22.10,00:16:27.16,49105,49358,stir sauce in pan,stir,10,sauce,47,"['sauce', 'pan']","[47, 5]"
P02_129_449,P02,P02_129,00:16:27.651,00:16:27.26,00:16:28.08,49363,49404,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P02_129_45,P02,P02_129,00:01:42.655,00:01:42.82,00:01:43.16,5141,5158,close garlic presser,close,4,presser:garlic,172,['presser:garlic'],[172]
P02_129_450,P02,P02_129,00:16:30.407,00:16:30.66,00:16:31.34,49533,49567,pick up food processor cover,pick-up,0,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_451,P02,P02_129,00:16:32.406,00:16:31.29,00:16:32.83,49564,49641,lock food processor cover,lock,86,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_452,P02,P02_129,00:16:33.905,00:16:32.93,00:16:34.58,49646,49729,turn on food processor,turn-on,6,processor:food,147,['processor:food'],[147]
P02_129_453,P02,P02_129,00:16:38.156,00:16:38.03,00:16:38.55,49901,49927,turn off food processor,turn-off,8,processor:food,147,['processor:food'],[147]
P02_129_454,P02,P02_129,00:16:41.155,00:16:39.89,00:16:41.63,49994,50081,turn on food processor,turn-on,6,processor:food,147,['processor:food'],[147]
P02_129_455,P02,P02_129,00:16:45.407,00:16:44.62,00:16:45.95,50231,50297,turn off food processor,turn-off,8,processor:food,147,['processor:food'],[147]
P02_129_456,P02,P02_129,00:16:49.402,00:16:48.76,00:16:49.93,50438,50496,open food processor cover,open,3,cover:food:processor,89,['cover:food:processor'],[89]
P02_129_457,P02,P02_129,00:16:50.905,00:16:50.92,00:16:52.58,50546,50629,put down cover,put-down,1,cover,89,['cover'],[89]
P02_129_458,P02,P02_129,00:16:56.905,00:16:56.49,00:16:57.41,50824,50870,turn off hob,turn-off,8,hob,24,['hob'],[24]
P02_129_459,P02,P02_129,00:16:57.903,00:16:58.19,00:16:59.14,50909,50957,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_46,P02,P02_129,00:01:44.156,00:01:42.99,00:01:43.79,5149,5189,press garlic,press,21,garlic,51,['garlic'],[51]
P02_129_460,P02,P02_129,00:16:59.653,00:16:59.58,00:17:01.82,50979,51091,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_129_461,P02,P02_129,00:17:03.154,00:17:02.54,00:17:04.36,51127,51217,put down plate,put-down,1,plate,2,['plate'],[2]
P02_129_462,P02,P02_129,00:17:07.658,00:17:07.78,00:17:08.85,51389,51442,open fridge,open,3,fridge,12,['fridge'],[12]
P02_129_463,P02,P02_129,00:17:09.155,00:17:09.28,00:17:09.88,51464,51494,pick up parmesan cheese,pick-up,0,cheese:parmesan,32,['cheese:parmesan'],[32]
P02_129_464,P02,P02_129,00:17:09.902,00:17:09.97,00:17:10.59,51498,51529,close fridge,close,4,fridge,12,['fridge'],[12]
P02_129_465,P02,P02_129,00:17:10.904,00:17:10.86,00:17:11.67,51542,51583,open drawer,open,3,drawer,8,['drawer'],[8]
P02_129_466,P02,P02_129,00:17:12.910,00:17:11.95,00:17:12.92,51597,51646,pick up fork,pick-up,0,fork,14,['fork'],[14]
P02_129_467,P02,P02_129,00:17:13.409,00:17:12.99,00:17:13.53,51649,51676,close door,close,4,door,3,['door'],[3]
P02_129_468,P02,P02_129,00:17:16.166,00:17:16.01,00:17:16.85,51800,51842,put down parmesan cheese,put-down,1,cheese:parmesan,32,['cheese:parmesan'],[32]
P02_129_469,P02,P02_129,00:17:18.166,00:17:17.69,00:17:18.50,51884,51925,pick up pan,pick-up,0,pan,5,['pan'],[5]
P02_129_47,P02,P02_129,00:01:44.401,00:01:43.79,00:01:45.03,5189,5251,slide garlic into pan using knife,slide-into,5,garlic,51,"['garlic', 'pan', 'knife']","[51, 5, 4]"
P02_129_470,P02,P02_129,00:17:19.165,00:17:18.98,00:17:25.47,51949,52273,pour pasta and tomatoes from pan into plate,pour-from,9,pasta,45,"['pasta', 'tomato', 'pan', 'plate']","[45, 43, 5, 2]"
P02_129_471,P02,P02_129,00:17:30.921,00:17:31.26,00:17:31.97,52563,52598,put pan in sink,put-in,5,pan,5,"['pan', 'sink']","[5, 63]"
P02_129_472,P02,P02_129,00:17:32.666,00:17:32.40,00:17:33.32,52620,52666,put fork in plate,put-in,5,fork,14,"['fork', 'plate']","[14, 2]"
P02_129_473,P02,P02_129,00:17:33.663,00:17:33.89,00:17:34.55,52694,52727,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_129_474,P02,P02_129,00:17:34.908,00:17:35.02,00:17:36.61,52751,52830,pick up grater,pick-up,0,grater,96,['grater'],[96]
P02_129_475,P02,P02_129,00:17:36.160,00:17:35.60,00:17:36.56,52779,52828,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_129_476,P02,P02_129,00:17:37.665,00:17:37.54,00:17:38.04,52877,52902,pick up parmesan and cheese,pick-up,0,parmesan,32,"['parmesan', 'cheese']","[32, 32]"
P02_129_477,P02,P02_129,00:17:38.401,00:17:37.76,00:17:38.60,52888,52929,put down grater,put-down,1,grater,96,['grater'],[96]
P02_129_478,P02,P02_129,00:17:38.906,00:17:38.44,00:17:39.36,52922,52967,remove clip from packaging,remove-from,12,clip,129,"['clip', 'packaging']","[129, 26]"
P02_129_479,P02,P02_129,00:17:39.405,00:17:39.12,00:17:40.28,52955,53014,put down clip,put-down,1,clip,129,['clip'],[129]
P02_129_48,P02,P02_129,00:01:45.403,00:01:45.13,00:01:47.61,5256,5380,slide knife on side of pan,slide-on,61,knife,4,"['knife', 'side:pan']","[4, 5]"
P02_129_480,P02,P02_129,00:17:40.655,00:17:40.17,00:17:41.05,53008,53052,open parmesan packaging,open,3,packaging:parmesan,26,['packaging:parmesan'],[26]
P02_129_481,P02,P02_129,00:17:42.404,00:17:42.52,00:17:43.09,53126,53154,pick up grater,pick-up,0,grater,96,['grater'],[96]
P02_129_482,P02,P02_129,00:17:44.157,00:17:43.12,00:18:08.59,53155,54429,grate parmesan cheese on top of plate,grate-on,77,cheese:parmesan,32,"['cheese:parmesan', 'top:plate']","[32, 2]"
P02_129_483,P02,P02_129,00:18:09.655,00:18:09.30,00:18:10.50,54465,54525,put down parmesan cheese,put-down,1,cheese:parmesan,32,['cheese:parmesan'],[32]
P02_129_484,P02,P02_129,00:18:10.656,00:18:10.78,00:18:12.73,54539,54636,clear cheese from grater,clear,12,cheese,32,"['cheese', 'grater']","[32, 96]"
P02_129_485,P02,P02_129,00:18:12.404,00:18:12.65,00:18:13.45,54632,54672,put down grater,put-down,1,grater,96,['grater'],[96]
P02_129_486,P02,P02_129,00:18:13.157,00:18:13.05,00:18:13.60,54652,54679,pick up cheese,pick-up,0,cheese,32,['cheese'],[32]
P02_129_487,P02,P02_129,00:18:14.151,00:18:13.68,00:18:16.53,54684,54826,close parmesan cheese packaging,close,4,packaging:cheese,26,['packaging:cheese'],[26]
P02_129_488,P02,P02_129,00:18:16.672,00:18:16.64,00:18:17.28,54832,54864,pick up clip,pick-up,0,clip,129,['clip'],[129]
P02_129_489,P02,P02_129,00:18:17.664,00:18:17.24,00:18:18.48,54862,54924,attach clip to packaging,attach-to,64,clip,129,['clip'],[129]
P02_129_49,P02,P02_129,00:01:48.404,00:01:47.71,00:01:48.81,5385,5440,put down knife,put-down,1,knife,4,['knife'],[4]
P02_129_490,P02,P02_129,00:18:22.658,00:18:21.18,00:18:24.69,55059,55234,attach clip to packaging,attach-to,64,clip,129,['clip'],[129]
P02_129_491,P02,P02_129,00:18:25.406,00:18:25.53,00:18:26.43,55276,55321,open fridge,open,3,fridge,12,['fridge'],[12]
P02_129_492,P02,P02_129,00:18:26.405,00:18:26.14,00:18:26.90,55307,55345,put parmesan cheese in fridge,put-in,5,cheese:parmesan,32,"['cheese:parmesan', 'fridge']","[32, 12]"
P02_129_493,P02,P02_129,00:18:26.905,00:18:26.82,00:18:27.44,55341,55372,close fridge,close,4,fridge,12,['fridge'],[12]
P02_129_494,P02,P02_129,00:18:30.405,00:18:30.43,00:18:31.88,55521,55594,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_129_5,P02,P02_129,00:00:08.656,00:00:07.88,00:00:08.89,394,444,pick up kettle,pick-up,0,kettle,44,['kettle'],[44]
P02_129_50,P02,P02_129,00:01:49.157,00:01:48.91,00:01:50.11,5445,5505,put down garlic presser,put-down,1,presser:garlic,172,['presser:garlic'],[172]
P02_129_51,P02,P02_129,00:01:51.157,00:01:51.00,00:01:52.22,5550,5611,pick up olive oil bottle,pick-up,0,bottle:oil,15,['bottle:oil'],[15]
P02_129_52,P02,P02_129,00:01:52.408,00:01:52.24,00:01:53.82,5612,5691,open olive oil bottle,open,3,bottle:oil,15,['bottle:oil'],[15]
P02_129_53,P02,P02_129,00:01:54.156,00:01:53.74,00:01:56.64,5687,5832,pour olive oil from bottle into pan,pour-from,9,oil:olive,31,"['oil:olive', 'bottle', 'pan']","[31, 15, 5]"
P02_129_54,P02,P02_129,00:01:56.660,00:01:56.72,00:01:58.22,5836,5911,close olive oil bottle,close,4,bottle:oil,15,['bottle:oil'],[15]
P02_129_55,P02,P02_129,00:01:58.655,00:01:58.28,00:01:59.32,5914,5966,put down olive oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15]
P02_129_56,P02,P02_129,00:02:02.655,00:02:02.79,00:02:03.44,6139,6172,open fridge,open,3,fridge,12,['fridge'],[12]
P02_129_57,P02,P02_129,00:02:05.655,00:02:05.44,00:02:07.03,6272,6351,pick up cherry tomato box,pick-up,0,box:cherry:tomato,23,['box:cherry:tomato'],[23]
P02_129_58,P02,P02_129,00:02:07.156,00:02:07.01,00:02:08.01,6350,6400,close fridge,close,4,fridge,12,['fridge'],[12]
